value,forecast
0.029,0.022
0.038,0.04
0.042,0.037
0.037,0.039
0.036,0.037
0.037,0.037
0.036,0.034
0.024,0.033
0.018,0.02
0.015,0.018
0.015,0.016
0.013,0.016
0.012,0.012
0.007,0.008
0.007,0.007
0.008,0.007
0.007,0.008
0.008,0.007
0.01,0.008
0.009,0.01
0.009,0.01
0.007,0.008
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.009
0.005,0.008
0.005,0.006
0.008,0.006
0.013,0.009
0.016,0.015
0.014,0.016
0.011,0.013
0.012,0.012
0.017,0.013
0.016,0.017
0.013,0.014
0.012,0.01
0.007,0.01
0.012,0.01
0.042,0.022
0.031,0.03
0.044,0.037
0.027,0.023
0.014,0.02
0.071,0.032
0.016,0.015
0.013,0.016
0.015,0.015
0.023,0.018
0.027,0.031
0.033,0.026
0.038,0.036
0.016,0.029
0.011,0.015
0.009,0.01
0.008,0.008
0.008,0.008
0.007,0.008
0.008,0.007
0.008,0.008
0.01,0.009
0.011,0.011
0.012,0.012
0.023,0.015
0.039,0.032
0.036,0.037
0.027,0.036
0.039,0.032
0.042,0.035
0.016,0.033
0.007,0.011
0.006,0.007
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.009,0.005
0.01,0.01
0.011,0.01
0.011,0.011
0.012,0.012
0.013,0.013
0.014,0.013
0.014,0.014
0.015,0.015
0.016,0.015
0.017,0.016
0.013,0.013
0.02,0.016
0.03,0.024
0.05,0.04
0.013,0.027
0.008,0.012
0.005,0.006
0.007,0.006
0.007,0.007
0.008,0.008
0.007,0.007
0.012,0.009
0.006,0.008
0.009,0.006
0.011,0.01
0.015,0.015
0.018,0.015
0.022,0.019
0.029,0.032
0.03,0.027
0.028,0.033
0.027,0.036
0.029,0.027
0.049,0.036
0.019,0.033
0.071,0.039
0.027,0.038
0.029,0.039
0.025,0.028
0.039,0.026
0.03,0.032
0.033,0.03
0.003,0.015
0.003,0.002
0.004,0.003
0.005,0.004
0.006,0.005
0.007,0.006
0.006,0.007
0.009,0.01
0.021,0.012
0.042,0.036
0.021,0.031
0.007,0.016
0.004,0.005
0.005,0.004
0.007,0.006
0.007,0.007
0.009,0.008
0.01,0.009
0.022,0.015
0.026,0.028
0.026,0.026
0.024,0.025
0.038,0.026
0.048,0.04
0.037,0.038
0.052,0.036
0.029,0.033
0.032,0.032
0.014,0.021
0.011,0.013
0.012,0.012
0.011,0.012
0.005,0.009
0.005,0.004
0.011,0.007
0.013,0.012
0.013,0.012
0.018,0.016
0.008,0.013
0.006,0.007
0.006,0.006
0.021,0.011
0.017,0.022
0.008,0.012
0.004,0.005
0.002,0.003
0.002,0.003
0.006,0.002
0.009,0.008
0.015,0.012
0.015,0.014
0.032,0.024
0.029,0.03
0.03,0.03
0.018,0.025
0.007,0.011
0.003,0.004
0.004,0.004
0.004,0.004
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.008,0.003
0.008,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.01
0.01,0.01
0.011,0.01
0.011,0.011
0.011,0.011
0.012,0.012
0.012,0.012
0.013,0.012
0.011,0.012
0.011,0.011
0.013,0.012
0.011,0.012
0.011,0.012
0.012,0.01
0.012,0.012
0.007,0.009
0.007,0.007
0.013,0.011
0.01,0.01
0.009,0.01
0.009,0.008
0.009,0.009
0.014,0.012
0.019,0.017
0.023,0.021
0.035,0.028
0.018,0.019
0.012,0.017
0.009,0.01
0.008,0.008
0.005,0.006
0.005,0.006
0.004,0.005
0.005,0.005
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.009,0.008
0.005,0.006
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.009,0.005
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.012,0.011
0.013,0.013
0.015,0.014
0.016,0.017
0.023,0.019
0.041,0.024
0.049,0.038
0.026,0.033
0.026,0.031
0.023,0.024
0.038,0.033
0.04,0.039
0.033,0.034
0.022,0.029
0.01,0.016
0.014,0.01
0.011,0.012
0.018,0.014
0.027,0.021
0.032,0.029
0.029,0.031
0.027,0.025
0.035,0.03
0.035,0.033
0.042,0.037
0.042,0.038
0.019,0.03
0.016,0.015
0.014,0.014
0.017,0.013
0.013,0.015
0.01,0.011
0.01,0.009
0.009,0.008
0.009,0.009
0.008,0.008
0.007,0.008
0.01,0.008
0.015,0.012
0.011,0.011
0.01,0.012
0.012,0.011
0.011,0.012
0.016,0.012
0.042,0.033
0.02,0.024
0.044,0.031
0.027,0.02
0.028,0.028
0.04,0.033
0.018,0.023
0.017,0.02
0.013,0.013
0.01,0.011
0.01,0.009
0.011,0.01
0.01,0.011
0.014,0.012
0.015,0.013
0.045,0.027
0.012,0.015
0.034,0.022
0.042,0.023
0.013,0.03
0.004,0.007
0.005,0.006
0.005,0.005
0.007,0.006
0.008,0.008
0.01,0.008
0.014,0.01
0.024,0.017
0.044,0.037
0.044,0.037
0.045,0.038
0.013,0.029
0.015,0.014
0.019,0.014
0.014,0.016
0.024,0.016
0.051,0.032
0.05,0.039
0.041,0.037
0.03,0.035
0.022,0.03
0.024,0.026
0.028,0.027
0.021,0.024
0.009,0.016
0.009,0.01
0.01,0.012
0.012,0.011
0.01,0.01
0.013,0.01
0.018,0.015
0.024,0.02
0.029,0.026
0.028,0.027
0.022,0.026
0.017,0.02
0.017,0.017
0.017,0.017
0.017,0.017
0.018,0.018
0.025,0.02
0.023,0.026
0.019,0.021
0.019,0.019
0.021,0.02
0.019,0.02
0.018,0.019
0.022,0.02
0.014,0.017
0.012,0.013
0.013,0.013
0.018,0.015
0.025,0.022
0.02,0.022
0.036,0.027
0.031,0.033
0.043,0.039
0.038,0.038
0.038,0.038
0.039,0.039
0.04,0.039
0.038,0.04
0.042,0.039
0.034,0.04
0.044,0.038
0.036,0.036
0.037,0.037
0.038,0.038
0.039,0.038
0.04,0.039
0.04,0.04
0.042,0.031
0.038,0.039
0.04,0.039
0.04,0.039
0.026,0.022
0.032,0.033
0.044,0.027
0.039,0.031
0.034,0.039
0.037,0.031
0.039,0.033
0.201,0.028
0.049,0.038
0.049,0.028
0.075,0.04
0.028,0.038
0.015,0.024
0.025,0.021
0.028,0.028
0.025,0.027
0.015,0.021
0.021,0.021
0.009,0.014
0.008,0.01
0.002,0.006
0.003,0.002
0.004,0.003
0.007,0.005
0.004,0.005
0.001,0.002
0.004,0.001
0.006,0.005
0.007,0.006
0.005,0.007
0.008,0.006
0.006,0.011
0.005,0.006
0.006,0.006
0.007,0.006
0.011,0.009
0.008,0.009
0.008,0.008
0.008,0.008
0.007,0.005
0.006,0.006
0.007,0.006
0.008,0.008
0.011,0.01
0.011,0.012
0.011,0.008
0.007,0.012
0.006,0.006
0.004,0.004
0.004,0.004
0.007,0.004
0.008,0.007
0.008,0.008
0.008,0.009
0.008,0.007
0.009,0.008
0.011,0.01
0.034,0.017
0.011,0.008
0.008,0.009
0.009,0.008
0.009,0.009
0.011,0.01
0.032,0.019
0.03,0.027
0.033,0.033
0.037,0.036
0.04,0.04
0.035,0.038
0.036,0.036
0.003,0.027
0.006,0.005
0.01,0.004
0.022,0.014
0.02,0.026
0.022,0.016
0.017,0.034
0.014,0.013
0.006,0.012
0.031,0.012
0.02,0.04
0.011,0.015
0.011,0.01
0.015,0.014
0.005,0.009
0.006,0.006
0.008,0.007
0.009,0.008
0.011,0.01
0.011,0.011
0.013,0.012
0.015,0.014
0.022,0.016
0.029,0.023
0.034,0.037
0.012,0.025
0.01,0.011
0.011,0.011
0.014,0.011
0.018,0.018
0.016,0.018
0.023,0.018
0.019,0.022
0.012,0.015
0.017,0.015
0.012,0.014
0.011,0.012
0.009,0.01
0.009,0.009
0.01,0.009
0.011,0.01
0.012,0.012
0.014,0.013
0.015,0.014
0.016,0.015
0.014,0.016
0.025,0.019
0.017,0.021
0.019,0.02
0.016,0.019
0.011,0.013
0.01,0.011
0.015,0.013
0.017,0.016
0.022,0.021
0.019,0.019
0.022,0.02
0.035,0.027
0.04,0.037
0.034,0.023
0.038,0.037
0.046,0.032
0.025,0.035
0.051,0.035
0.027,0.028
0.031,0.03
0.041,0.04
0.018,0.022
0.019,0.019
0.012,0.018
0.013,0.012
0.013,0.013
0.012,0.013
0.011,0.012
0.01,0.01
0.009,0.01
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.015,0.008
0.033,0.02
0.053,0.04
0.011,0.021
0.006,0.009
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.007,0.008
0.007,0.007
0.006,0.007
0.007,0.007
0.007,0.007
0.008,0.008
0.009,0.008
0.007,0.009
0.007,0.007
0.008,0.007
0.01,0.009
0.011,0.009
0.015,0.014
0.015,0.016
0.012,0.014
0.01,0.012
0.009,0.009
0.011,0.01
0.014,0.012
0.017,0.015
0.044,0.027
0.005,0.022
0.008,0.005
0.008,0.009
0.014,0.01
0.028,0.02
0.047,0.034
0.037,0.025
0.02,0.031
0.017,0.017
0.019,0.018
0.017,0.019
0.026,0.018
0.036,0.032
0.031,0.031
0.037,0.034
0.034,0.037
0.021,0.035
0.011,0.015
0.005,0.008
0.003,0.004
0.005,0.004
0.005,0.004
0.003,0.003
0.004,0.003
0.005,0.004
0.006,0.005
0.005,0.006
0.005,0.005
0.006,0.005
0.005,0.006
0.007,0.006
0.006,0.006
0.007,0.007
0.01,0.009
0.011,0.01
0.013,0.012
0.019,0.016
0.028,0.022
0.038,0.026
0.044,0.034
0.045,0.03
0.026,0.027
0.035,0.028
0.036,0.038
0.021,0.025
0.017,0.019
0.017,0.017
0.018,0.014
0.011,0.013
0.009,0.011
0.014,0.012
0.011,0.014
0.012,0.012
0.01,0.014
0.01,0.01
0.01,0.007
0.011,0.01
0.015,0.012
0.023,0.017
0.021,0.02
0.035,0.028
0.036,0.037
0.046,0.039
0.017,0.017
0.025,0.016
0.013,0.011
0.042,0.023
0.009,0.006
0.011,0.01
0.041,0.026
0.026,0.039
0.018,0.013
0.033,0.034
0.038,0.035
0.032,0.033
0.026,0.027
0.026,0.026
0.029,0.023
0.028,0.027
0.033,0.03
0.042,0.038
0.032,0.038
0.028,0.032
0.03,0.031
0.023,0.028
0.039,0.028
0.029,0.037
0.026,0.027
0.027,0.025
0.022,0.029
0.027,0.024
0.033,0.028
0.013,0.015
0.022,0.015
0.023,0.034
0.017,0.018
0.038,0.024
0.035,0.036
0.031,0.04
0.003,0.021
0.007,0.005
0.016,0.011
0.017,0.016
0.025,0.018
0.03,0.026
0.037,0.03
0.009,0.012
0.018,0.012
0.024,0.029
0.01,0.013
0.013,0.011
0.032,0.018
0.04,0.028
0.043,0.038
0.033,0.037
0.025,0.029
0.026,0.031
0.032,0.03
0.031,0.031
0.03,0.034
0.046,0.032
0.023,0.031
0.029,0.028
0.029,0.029
0.036,0.029
0.035,0.035
0.034,0.034
0.03,0.031
0.029,0.03
0.029,0.029
0.032,0.03
0.035,0.039
0.018,0.026
0.021,0.016
0.022,0.018
0.037,0.022
0.034,0.026
0.059,0.033
0.013,0.015
0.015,0.014
0.078,0.028
0.018,0.024
0.022,0.02
0.004,0.013
0.015,0.013
0.019,0.016
0.017,0.02
0.017,0.017
0.013,0.014
0.016,0.015
0.017,0.017
0.023,0.018
0.024,0.028
0.021,0.023
0.02,0.019
0.022,0.024
0.065,0.022
0.019,0.03
0.021,0.035
0.036,0.016
0.1,0.039
0.028,0.028
0.032,0.029
0.04,0.037
0.042,0.038
0.034,0.033
0.034,0.033
0.033,0.033
0.034,0.033
0.036,0.034
0.034,0.035
0.037,0.035
0.023,0.036
0.024,0.024
0.02,0.022
0.019,0.021
0.019,0.02
0.018,0.019
0.018,0.018
0.02,0.018
0.035,0.038
0.036,0.036
0.033,0.033
0.034,0.037
0.036,0.033
0.008,0.028
0.006,0.008
0.011,0.01
0.013,0.013
0.028,0.015
0.014,0.018
0.015,0.014
0.014,0.014
0.014,0.014
0.015,0.015
0.021,0.016
0.057,0.026
0.039,0.036
0.039,0.038
0.04,0.037
0.036,0.038
0.021,0.02
0.034,0.024
0.03,0.036
0.019,0.028
0.018,0.018
0.018,0.019
0.021,0.019
0.025,0.023
0.026,0.02
0.03,0.029
0.031,0.031
0.03,0.031
0.033,0.032
0.033,0.033
0.089,0.04
0.002,0.009
0.004,0.003
0.006,0.005
0.012,0.008
0.005,0.008
0.01,0.005
0.026,0.021
0.021,0.024
0.038,0.03
0.015,0.021
0.022,0.018
0.036,0.027
0.034,0.035
0.037,0.036
0.04,0.039
0.032,0.031
0.033,0.031
0.028,0.032
0.028,0.032
0.035,0.032
0.031,0.033
0.032,0.032
0.033,0.032
0.031,0.034
0.038,0.038
0.037,0.037
0.041,0.04
0.011,0.037
0.048,0.017
0.038,0.038
0.05,0.033
0.031,0.039
0.016,0.023
0.012,0.014
0.011,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.027,0.014
0.044,0.033
0.033,0.023
0.039,0.04
0.025,0.031
0.018,0.018
0.023,0.02
0.029,0.023
0.035,0.037
0.033,0.027
0.042,0.032
0.045,0.04
0.036,0.039
0.014,0.023
0.013,0.011
0.016,0.014
0.016,0.015
0.017,0.017
0.013,0.017
0.022,0.019
0.016,0.019
0.016,0.016
0.015,0.016
0.024,0.019
0.038,0.032
0.022,0.031
0.022,0.02
0.025,0.02
0.037,0.034
0.029,0.035
0.028,0.027
0.021,0.026
0.019,0.023
0.028,0.024
0.018,0.022
0.037,0.024
0.027,0.037
0.053,0.034
0.014,0.028
0.018,0.017
0.019,0.019
0.023,0.021
0.07,0.025
0.032,0.034
0.029,0.03
0.008,0.014
0.008,0.007
0.009,0.009
0.01,0.01
0.011,0.011
0.012,0.012
0.014,0.013
0.013,0.014
0.01,0.011
0.01,0.01
0.011,0.01
0.011,0.011
0.012,0.012
0.012,0.012
0.013,0.012
0.017,0.013
0.02,0.021
0.03,0.026
0.039,0.038
0.037,0.029
0.032,0.034
0.023,0.028
0.032,0.023
0.047,0.04
0.008,0.019
0.002,0.005
0.006,0.004
0.007,0.006
0.006,0.006
0.032,0.013
0.009,0.016
0.011,0.01
0.009,0.008
0.004,0.007
0.011,0.007
0.033,0.021
0.058,0.04
0.018,0.016
0.023,0.02
0.024,0.039
0.037,0.04
0.043,0.037
0.02,0.02
0.024,0.022
0.026,0.028
0.103,0.035
0.034,0.036
0.052,0.038
0.037,0.035
0.033,0.037
0.035,0.035
0.025,0.036
0.032,0.034
0.036,0.034
0.341,0.039
0.064,0.018
0.076,0.034
0.017,0.022
0.018,0.017
0.016,0.016
0.018,0.018
0.02,0.018
0.022,0.02
0.016,0.019
0.014,0.014
0.017,0.014
0.017,0.017
0.018,0.018
0.015,0.018
0.023,0.02
0.025,0.023
0.019,0.033
0.046,0.026
0.041,0.031
0.033,0.033
0.038,0.035
0.04,0.04
0.038,0.04
0.032,0.03
0.031,0.033
0.03,0.02
0.017,0.023
0.017,0.019
0.008,0.011
0.01,0.01
0.012,0.01
0.01,0.011
0.007,0.008
0.009,0.008
0.008,0.009
0.009,0.008
0.01,0.009
0.009,0.01
0.008,0.009
0.009,0.008
0.006,0.008
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.02,0.007
0.022,0.021
0.024,0.023
0.035,0.029
0.047,0.04
0.025,0.025
0.075,0.031
0.061,0.033
0.021,0.021
0.016,0.021
0.017,0.018
0.06,0.027
0.039,0.036
0.033,0.03
0.042,0.031
0.036,0.039
0.033,0.028
0.014,0.033
0.005,0.008
0.007,0.006
0.006,0.005
0.006,0.006
0.006,0.006
0.007,0.006
0.01,0.008
0.013,0.012
0.017,0.015
0.025,0.019
0.029,0.027
0.029,0.031
0.031,0.031
0.053,0.037
0.039,0.032
0.025,0.031
0.028,0.025
0.036,0.038
0.022,0.027
0.036,0.024
0.043,0.037
0.029,0.038
0.024,0.021
0.008,0.016
0.005,0.006
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.004,0.005
0.005,0.004
0.006,0.005
0.006,0.006
0.004,0.006
0.004,0.003
0.001,0.002
0.002,0.002
0.002,0.002
0.001,0.002
0.002,0.002
0.002,0.002
0.006,0.002
0.007,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.01,0.009
0.01,0.01
0.011,0.01
0.011,0.011
0.013,0.024
0.025,0.019
0.016,0.018
0.018,0.017
0.019,0.02
0.016,0.02
0.025,0.024
0.029,0.027
0.035,0.033
0.043,0.038
0.021,0.029
0.018,0.02
0.029,0.022
0.027,0.023
0.023,0.025
0.021,0.022
0.017,0.018
0.021,0.017
0.013,0.018
0.018,0.014
0.011,0.014
0.015,0.014
0.012,0.013
0.01,0.011
0.016,0.012
0.014,0.012
0.011,0.014
0.015,0.013
0.012,0.014
0.008,0.009
0.012,0.01
0.006,0.008
0.011,0.01
0.013,0.011
0.009,0.011
0.01,0.01
0.008,0.01
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.01,0.009
0.009,0.01
0.007,0.008
0.008,0.008
0.007,0.008
0.007,0.007
0.008,0.007
0.009,0.008
0.008,0.007
0.007,0.008
0.008,0.008
0.008,0.008
0.009,0.009
0.008,0.008
0.009,0.009
0.008,0.009
0.007,0.008
0.009,0.009
0.02,0.008
0.027,0.023
0.043,0.033
0.022,0.029
0.02,0.021
0.012,0.015
0.009,0.01
0.011,0.009
0.009,0.011
0.014,0.011
0.006,0.011
0.006,0.007
0.007,0.008
0.009,0.008
0.011,0.009
0.011,0.011
0.009,0.011
0.013,0.01
0.009,0.011
0.011,0.009
0.013,0.012
0.013,0.012
0.013,0.013
0.011,0.012
0.011,0.011
0.01,0.013
0.01,0.011
0.011,0.01
0.012,0.011
0.013,0.012
0.011,0.012
0.012,0.011
0.015,0.013
0.005,0.009
0.008,0.006
0.012,0.01
0.015,0.015
0.014,0.015
0.025,0.02
0.031,0.028
0.049,0.039
0.005,0.015
0.006,0.004
0.014,0.011
0.017,0.015
0.026,0.023
0.022,0.026
0.008,0.02
0.009,0.009
0.008,0.008
0.008,0.008
0.01,0.009
0.007,0.009
0.008,0.007
0.012,0.01
0.008,0.012
0.007,0.008
0.008,0.008
0.008,0.009
0.017,0.01
0.013,0.019
0.01,0.011
0.011,0.01
0.017,0.014
0.011,0.018
0.013,0.012
0.009,0.011
0.012,0.009
0.024,0.017
0.017,0.021
0.017,0.018
0.026,0.019
0.017,0.019
0.043,0.03
0.031,0.036
0.029,0.025
0.042,0.034
0.023,0.03
0.014,0.018
0.012,0.013
0.01,0.012
0.006,0.007
0.007,0.006
0.018,0.011
0.046,0.032
0.03,0.036
0.028,0.03
0.016,0.025
0.008,0.015
0.013,0.013
0.004,0.008
0.005,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.008,0.005
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.009
0.01,0.01
0.01,0.01
0.01,0.01
0.011,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.024,0.014
0.045,0.035
0.044,0.038
0.034,0.033
0.034,0.035
0.028,0.027
0.026,0.035
0.027,0.025
0.031,0.036
0.031,0.03
0.027,0.033
0.025,0.024
0.035,0.034
0.037,0.035
0.044,0.036
0.012,0.025
0.04,0.028
0.025,0.039
0.022,0.021
0.049,0.033
0.026,0.033
0.015,0.019
0.008,0.011
0.004,0.006
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.007,0.001
0.007,0.006
0.01,0.009
0.007,0.01
0.004,0.004
0.003,0.004
0.004,0.004
0.005,0.004
0.006,0.005
0.006,0.006
0.008,0.007
0.006,0.007
0.006,0.006
0.007,0.006
0.016,0.01
0.011,0.014
0.011,0.009
0.008,0.009
0.005,0.007
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.007,0.005
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.01,0.009
0.009,0.01
0.008,0.009
0.009,0.008
0.008,0.009
0.007,0.007
0.004,0.005
0.004,0.004
0.003,0.004
0.004,0.004
0.006,0.005
0.008,0.007
0.01,0.009
0.054,0.017
0.032,0.039
0.036,0.033
0.043,0.039
0.017,0.037
0.022,0.014
0.017,0.017
0.032,0.023
0.023,0.026
0.051,0.033
0.022,0.019
0.114,0.033
0.019,0.022
0.021,0.021
0.025,0.023
0.024,0.024
0.026,0.026
0.027,0.029
0.03,0.028
0.029,0.03
0.034,0.032
0.039,0.037
0.04,0.04
0.008,0.013
0.006,0.008
0.006,0.007
0.005,0.005
0.003,0.005
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.002,0.004
0.005,0.002
0.004,0.005
0.005,0.005
0.008,0.007
0.008,0.009
0.009,0.009
0.008,0.008
0.013,0.01
0.013,0.013
0.014,0.013
0.011,0.012
0.011,0.012
0.01,0.01
0.012,0.011
0.012,0.011
0.011,0.013
0.015,0.011
0.009,0.014
0.009,0.01
0.005,0.008
0.005,0.005
0.004,0.005
0.004,0.004
0.004,0.004
0.005,0.004
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.01,0.009
0.028,0.016
0.026,0.032
0.025,0.026
0.029,0.025
0.042,0.036
0.017,0.039
0.018,0.018
0.02,0.019
0.022,0.021
0.024,0.023
0.026,0.025
0.026,0.026
0.1,0.036
0.032,0.037
0.019,0.027
0.013,0.015
0.015,0.014
0.02,0.017
0.021,0.022
0.028,0.023
0.041,0.032
0.034,0.025
0.032,0.033
0.036,0.036
0.039,0.037
0.038,0.037
0.037,0.037
0.034,0.035
0.03,0.031
0.03,0.032
0.037,0.028
0.009,0.022
0.01,0.009
0.016,0.013
0.025,0.019
0.028,0.028
0.026,0.026
0.04,0.034
0.034,0.037
0.042,0.036
0.025,0.036
0.013,0.015
0.044,0.021
0.011,0.026
0.003,0.006
0.005,0.004
0.008,0.006
0.003,0.004
0.004,0.003
0.004,0.004
0.006,0.005
0.004,0.006
0.004,0.004
0.005,0.004
0.006,0.005
0.005,0.005
0.006,0.006
0.007,0.007
0.005,0.005
0.005,0.005
0.006,0.005
0.002,0.005
0.011,0.002
0.014,0.013
0.021,0.016
0.021,0.023
0.038,0.035
0.013,0.035
0.01,0.011
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.01,0.01
0.009,0.009
0.023,0.016
0.024,0.021
0.027,0.026
0.024,0.024
0.025,0.025
0.024,0.023
0.051,0.035
0.011,0.021
0.007,0.009
0.006,0.007
0.006,0.006
0.007,0.006
0.008,0.007
0.009,0.008
0.004,0.007
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.006
0.007,0.006
0.009,0.007
0.036,0.02
0.008,0.011
0.039,0.022
0.013,0.017
0.005,0.009
0.005,0.004
0.008,0.007
0.007,0.007
0.007,0.007
0.009,0.008
0.011,0.011
0.004,0.007
0.005,0.005
0.005,0.005
0.006,0.006
0.008,0.006
0.007,0.006
0.009,0.009
0.004,0.006
0.004,0.004
0.006,0.005
0.009,0.009
0.006,0.006
0.006,0.005
0.013,0.009
0.026,0.019
0.016,0.021
0.028,0.02
0.039,0.033
0.028,0.037
0.021,0.026
0.012,0.016
0.006,0.009
0.006,0.005
0.006,0.006
0.009,0.007
0.015,0.013
0.011,0.015
0.01,0.012
0.007,0.009
0.013,0.008
0.015,0.014
0.012,0.016
0.01,0.011
0.01,0.01
0.008,0.008
0.007,0.007
0.007,0.007
0.008,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.009,0.009
0.008,0.009
0.005,0.009
0.005,0.005
0.006,0.006
0.007,0.006
0.008,0.007
0.007,0.008
0.02,0.011
0.013,0.024
0.013,0.012
0.031,0.021
0.029,0.034
0.012,0.021
0.05,0.023
0.009,0.026
0.011,0.012
0.007,0.009
0.012,0.009
0.021,0.016
0.028,0.025
0.047,0.035
0.008,0.025
0.004,0.005
0.007,0.004
0.009,0.008
0.007,0.009
0.01,0.009
0.011,0.012
0.014,0.013
0.012,0.014
0.013,0.013
0.01,0.011
0.011,0.01
0.011,0.011
0.011,0.011
0.011,0.011
0.012,0.011
0.012,0.012
0.011,0.012
0.011,0.011
0.012,0.012
0.012,0.012
0.016,0.016
0.016,0.014
0.007,0.011
0.009,0.009
0.014,0.01
0.016,0.013
0.021,0.019
0.019,0.019
0.023,0.021
0.021,0.023
0.026,0.021
0.031,0.027
0.037,0.032
0.033,0.033
0.026,0.026
0.024,0.024
0.033,0.029
0.034,0.028
0.024,0.034
0.035,0.027
0.025,0.029
0.027,0.03
0.044,0.036
0.023,0.04
0.011,0.013
0.014,0.014
0.016,0.014
0.01,0.016
0.022,0.014
0.026,0.029
0.016,0.016
0.051,0.029
0.007,0.021
0.009,0.007
0.007,0.008
0.006,0.006
0.006,0.006
0.01,0.008
0.037,0.016
0.018,0.016
0.017,0.018
0.031,0.026
0.01,0.02
0.004,0.004
0.002,0.004
0.005,0.003
0.003,0.004
0.004,0.003
0.004,0.004
0.005,0.005
0.006,0.005
0.007,0.006
0.007,0.007
0.008,0.008
0.006,0.007
0.009,0.007
0.014,0.013
0.014,0.016
0.018,0.02
0.023,0.02
0.013,0.021
0.015,0.014
0.016,0.016
0.015,0.014
0.011,0.014
0.011,0.011
0.015,0.013
0.027,0.019
0.037,0.032
0.04,0.038
0.028,0.018
0.023,0.035
0.017,0.021
0.026,0.026
0.024,0.021
0.032,0.031
0.053,0.035
0.03,0.03
0.038,0.032
0.015,0.027
0.031,0.022
0.034,0.031
0.032,0.034
0.019,0.029
0.022,0.019
0.015,0.021
0.013,0.014
0.015,0.014
0.01,0.012
0.012,0.01
0.01,0.011
0.016,0.013
0.026,0.022
0.015,0.027
0.017,0.014
0.012,0.014
0.007,0.011
0.013,0.011
0.01,0.01
0.02,0.018
0.034,0.028
0.017,0.032
0.017,0.017
0.025,0.02
0.029,0.025
0.045,0.038
0.025,0.04
0.029,0.028
0.013,0.019
0.013,0.012
0.016,0.016
0.01,0.013
0.014,0.013
0.01,0.012
0.008,0.009
0.007,0.007
0.008,0.007
0.008,0.009
0.008,0.009
0.009,0.008
0.003,0.006
0.004,0.003
0.003,0.003
0.003,0.003
0.004,0.003
0.003,0.004
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
